Voltage,Current,Power
0.07735479673261192,4238.26624013656,327.85022350445496
0.07649957316567914,4240.385290825689,324.3876648061894
0.07564484903332325,4242.436592503623,320.9184755733828
0.07479056742602588,4244.415790153226,317.4422653375438
0.07393672362967688,4246.327038467622,313.95950868440485
0.07308332963501472,4248.177114067916,310.47092837535104
0.07223036271143797,4249.966837170013,306.97664616037287
0.07137778030530499,4251.693548529931,303.47644803245197
0.07052563625549041,4253.370549925891,299.9716642638886
0.06967380251193099,4254.980569828439,296.46067591433024
0.06882236740875883,4256.542394963135,292.9453245971111
0.0679713031151128,4258.055242253384,289.42556355209985
0.06712060133068218,4259.521463886509,285.9016420370101
0.06627013695469454,4260.9236852115355,282.37199617247023
0.06542004248076319,4262.2876135091965,278.8390367410024
0.06457026850684922,4263.608333186902,275.3023348819181
